GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
-860586689,Descent2e,4,ROUND_OVER,159,13,5,88,
-860586689,Descent2e,5,ROUND_OVER,182,12,5,88,
-860586689,Descent2e,6,ROUND_OVER,210,13,5,88,
-1684777619,Descent2e,0,ROUND_OVER,30,13,5,89,
-1684777619,Descent2e,1,ROUND_OVER,82,13,5,89,
-1684777619,Descent2e,2,ROUND_OVER,99,13,5,89,
-1684777619,Descent2e,3,ROUND_OVER,127,13,5,89,
-1684777619,Descent2e,4,ROUND_OVER,151,12,5,89,
-1684777619,Descent2e,5,ROUND_OVER,179,13,5,89,
596597915,Descent2e,0,ROUND_OVER,34,13,5,90,
596597915,Descent2e,1,ROUND_OVER,72,13,5,90,
596597915,Descent2e,2,ROUND_OVER,117,13,5,90,
596597915,Descent2e,3,ROUND_OVER,133,13,5,90,
596597915,Descent2e,4,ROUND_OVER,147,13,5,90,
596597915,Descent2e,5,ROUND_OVER,169,13,5,90,
-1627016550,Descent2e,0,ROUND_OVER,26,13,5,91,
-1627016550,Descent2e,1,ROUND_OVER,39,13,5,91,
-1627016550,Descent2e,2,ROUND_OVER,53,13,5,91,
-1627016550,Descent2e,3,ROUND_OVER,72,13,5,91,
1175900674,Descent2e,0,ROUND_OVER,30,13,5,92,
1175900674,Descent2e,1,ROUND_OVER,82,13,5,92,
1175900674,Descent2e,2,ROUND_OVER,101,13,5,92,
1175900674,Descent2e,3,ROUND_OVER,119,13,5,92,
1175900674,Descent2e,4,ROUND_OVER,151,13,5,92,
-2039320613,Descent2e,0,ROUND_OVER,28,13,5,93,
-2039320613,Descent2e,1,ROUND_OVER,76,13,5,93,
-2039320613,Descent2e,2,ROUND_OVER,132,13,5,93,
-2039320613,Descent2e,3,ROUND_OVER,153,13,5,93,
-2039320613,Descent2e,4,ROUND_OVER,172,13,5,93,
-2039320613,Descent2e,5,ROUND_OVER,194,13,5,93,
-2039320613,Descent2e,6,ROUND_OVER,220,13,5,93,
-1102072911,Descent2e,0,ROUND_OVER,42,13,5,94,
-1102072911,Descent2e,1,ROUND_OVER,91,13,5,94,
-1102072911,Descent2e,2,ROUND_OVER,111,13,5,94,
-1102072911,Descent2e,3,ROUND_OVER,128,13,5,94,
-1102072911,Descent2e,4,ROUND_OVER,142,13,5,94,
-1102072911,Descent2e,5,ROUND_OVER,171,13,5,94,
1768699387,Descent2e,0,ROUND_OVER,30,13,5,95,
1768699387,Descent2e,1,ROUND_OVER,58,13,5,95,
1768699387,Descent2e,2,ROUND_OVER,90,13,5,95,
1768699387,Descent2e,3,ROUND_OVER,107,13,5,95,
1768699387,Descent2e,4,ROUND_OVER,125,13,5,95,
1768699387,Descent2e,5,ROUND_OVER,147,12,5,95,
1768699387,Descent2e,6,ROUND_OVER,174,13,5,95,
-1081809532,Descent2e,0,ROUND_OVER,35,13,5,96,
-1081809532,Descent2e,1,ROUND_OVER,56,13,5,96,
-1081809532,Descent2e,2,ROUND_OVER,93,13,5,96,
-1081809532,Descent2e,3,ROUND_OVER,120,13,5,96,
-1081809532,Descent2e,4,ROUND_OVER,138,12,5,96,
-1081809532,Descent2e,5,ROUND_OVER,160,13,5,96,
-169601401,Descent2e,0,ROUND_OVER,44,12,5,97,
-169601401,Descent2e,1,ROUND_OVER,61,13,5,97,
-169601401,Descent2e,2,ROUND_OVER,84,13,5,97,
-169601401,Descent2e,3,ROUND_OVER,105,13,5,97,
-169601401,Descent2e,4,ROUND_OVER,133,13,5,97,
-538135962,Descent2e,0,ROUND_OVER,38,13,5,98,
-538135962,Descent2e,1,ROUND_OVER,68,13,5,98,
-538135962,Descent2e,2,ROUND_OVER,104,13,5,98,
-538135962,Descent2e,3,ROUND_OVER,121,13,5,98,
-538135962,Descent2e,4,ROUND_OVER,136,13,5,98,
-538135962,Descent2e,5,ROUND_OVER,151,13,5,98,
-538135962,Descent2e,6,ROUND_OVER,173,13,5,98,
-581549156,Descent2e,0,ROUND_OVER,36,13,5,99,
-581549156,Descent2e,1,ROUND_OVER,65,12,5,99,
-581549156,Descent2e,2,ROUND_OVER,84,13,5,99,
-581549156,Descent2e,3,ROUND_OVER,108,13,5,99,
-581549156,Descent2e,4,ROUND_OVER,129,13,5,99,
1107604202,Descent2e,0,ROUND_OVER,25,13,5,100,
1107604202,Descent2e,1,ROUND_OVER,50,13,5,100,
1107604202,Descent2e,2,ROUND_OVER,77,13,5,100,
1107604202,Descent2e,3,ROUND_OVER,96,13,5,100,
1107604202,Descent2e,4,ROUND_OVER,125,13,5,100,
16929238,Descent2e,0,ROUND_OVER,37,13,5,101,
16929238,Descent2e,1,ROUND_OVER,63,13,5,101,
16929238,Descent2e,2,ROUND_OVER,80,13,5,101,
16929238,Descent2e,3,ROUND_OVER,93,13,5,101,
16929238,Descent2e,4,ROUND_OVER,116,13,5,101,
