GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master)
-1063055229,Descent2e,0,ABOUT_TO_START,0,0,3,85,"(9,6)","(2,15)",,,,"(2,16)",,,,"(5,5)","(4,7)","(2,2)","(7,4)"
-625564380,Descent2e,0,ABOUT_TO_START,0,0,3,86,"(9,5)","(2,15)",,,,"(2,16)",,,,"(3,6)","(2,5)","(5,4)","(6,4)"
-460677830,Descent2e,0,ABOUT_TO_START,0,0,3,87,"(9,6)","(2,16)",,,,"(2,15)",,,,"(4,4)","(4,3)","(2,5)","(6,4)"
1831059179,Descent2e,0,ABOUT_TO_START,0,0,3,88,"(9,4)","(1,15)",,,,"(2,16)",,,,"(4,5)","(3,7)","(4,2)","(10,4)"
-918428086,Descent2e,0,ABOUT_TO_START,0,0,3,89,"(11,6)","(1,15)",,,,"(1,16)",,,,"(3,3)","(2,6)","(2,2)","(8,2)"
369176540,Descent2e,0,ABOUT_TO_START,0,0,3,90,"(7,3)","(1,15)",,,,"(1,16)",,,,"(5,6)","(2,6)","(4,3)","(10,5)"
1415771007,Descent2e,0,ABOUT_TO_START,0,0,3,91,"(11,6)","(2,16)",,,,"(1,15)",,,,"(5,3)","(4,5)","(3,2)","(6,2)"
2059795838,Descent2e,0,ABOUT_TO_START,0,0,3,92,"(9,6)","(1,15)",,,,"(1,16)",,,,"(4,3)","(4,5)","(5,6)","(10,3)"
-1953847921,Descent2e,0,ABOUT_TO_START,0,0,3,93,"(6,2)","(2,15)",,,,"(1,15)",,,,"(2,6)","(3,5)","(4,5)","(9,3)"
1660066343,Descent2e,0,ABOUT_TO_START,0,0,3,94,"(10,6)","(1,16)",,,,"(2,16)",,,,"(5,5)","(3,4)","(3,3)","(6,4)"
-1735822804,Descent2e,0,ABOUT_TO_START,0,0,3,95,"(8,2)","(1,15)",,,,"(2,16)",,,,"(3,4)","(4,6)","(5,2)","(7,4)"
37667191,Descent2e,0,ABOUT_TO_START,0,0,3,96,"(10,6)","(2,16)",,,,"(2,15)",,,,"(3,3)","(4,4)","(2,5)","(10,4)"
-1375388495,Descent2e,0,ABOUT_TO_START,0,0,3,97,"(7,3)","(1,15)",,,,"(2,15)",,,,"(5,3)","(5,7)","(3,4)","(10,6)"
-111046234,Descent2e,0,ABOUT_TO_START,0,0,3,98,"(8,2)","(1,15)",,,,"(2,15)",,,,"(2,3)","(3,5)","(2,2)","(6,3)"
-2072113863,Descent2e,0,ABOUT_TO_START,0,0,3,99,"(10,5)","(1,16)",,,,"(2,15)",,,,"(5,4)","(3,5)","(5,3)","(9,6)"
-1478683689,Descent2e,0,ABOUT_TO_START,0,0,3,100,"(6,2)","(1,15)",,,,"(2,15)",,,,"(3,6)","(2,7)","(4,3)","(9,6)"
-1636830946,Descent2e,0,ABOUT_TO_START,0,0,3,101,"(10,5)","(1,15)",,,,"(2,15)",,,,"(3,3)","(2,4)","(3,2)","(6,5)"
