GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter(RoundCounter),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2)
1130718981,Descent2e,3,ROUND_OVER,82,7,3,27,,"(6,2)","(1,16)",,,,"(2,2)",,,,"(5,6)","(4,8)","(6,16)","(3,1)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
6229762,Descent2e,0,ROUND_OVER,25,7,3,28,,"(8,2)","(5,16)",,,,"(8,14)",,,,"(3,7)","(7,14)","(5,7)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
6229762,Descent2e,1,ROUND_OVER,36,7,3,28,,"(8,2)","(6,17)",,,,"(8,14)",,,,"(3,7)","(4,14)","(5,7)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
6229762,Descent2e,2,ROUND_OVER,43,7,3,28,,"(8,2)","(6,17)",,,,"(8,14)",,,,"(3,7)","(4,14)","(5,7)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
6229762,Descent2e,3,ROUND_OVER,50,7,3,28,,"(8,2)","(6,17)",,,,"(8,14)",,,,"(3,7)","(4,14)","(5,7)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
6229762,Descent2e,4,ROUND_OVER,73,7,3,28,,"(8,2)","(6,17)",,,,"(9,14)",,,,"(3,7)","(4,14)","(5,7)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-308623887,Descent2e,0,ROUND_OVER,14,7,3,29,,"(7,3)","(2,16)",,,,"(1,15)",,,,"(6,14)","(2,5)","(4,12)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-308623887,Descent2e,1,ROUND_OVER,35,7,3,29,,"(7,3)","(2,16)",,,,"(2,15)",,,,"(6,14)","(3,10)","(3,16)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-308623887,Descent2e,2,ROUND_OVER,48,6,3,29,,"(7,3)","(2,16)",,,,"(6,14)",,,,"(4,14)","(9,3)","(3,16)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-308623887,Descent2e,3,ROUND_OVER,73,6,3,29,,"(6,5)","(2,16)",,,,"(3,12)",,,,"(9,3)","(8,2)","(3,16)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,0,ROUND_OVER,11,7,3,30,,"(11,4)","(1,16)",,,,"(2,16)",,,,"(3,5)","(5,7)","(5,15)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,1,ROUND_OVER,32,7,3,30,,"(10,6)","(1,16)",,,,"(5,16)",,,,"(3,5)","(5,7)","(5,15)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,2,ROUND_OVER,46,6,3,30,,"(10,6)","(1,16)",,,,"(6,15)",,,,"(3,5)","(5,15)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,3,ROUND_OVER,63,6,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,4,ROUND_OVER,70,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,5,ROUND_OVER,78,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,6,ROUND_OVER,89,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,7,ROUND_OVER,98,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,8,ROUND_OVER,110,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,9,ROUND_OVER,121,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,10,ROUND_OVER,133,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,11,ROUND_OVER,148,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,12,ROUND_OVER,158,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,13,ROUND_OVER,167,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,14,ROUND_OVER,176,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,15,ROUND_OVER,188,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,16,ROUND_OVER,199,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,17,ROUND_OVER,207,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,18,ROUND_OVER,218,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,10)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-838673937,Descent2e,19,ROUND_OVER,241,7,3,30,,"(10,6)","(1,16)",,,,"(7,14)",,,,"(4,5)","(10,3)","(10,7)","(8,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-940224998,Descent2e,0,ROUND_OVER,17,7,3,31,,"(9,5)","(1,15)",,,,"(4,17)",,,,"(5,11)","(4,6)","(5,12)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-940224998,Descent2e,1,ROUND_OVER,28,7,3,31,,"(9,5)","(1,15)",,,,"(4,17)",,,,"(5,11)","(4,6)","(4,14)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-940224998,Descent2e,2,ROUND_OVER,45,7,3,31,,"(9,5)","(1,15)",,,,"(6,16)",,,,"(5,11)","(4,6)","(4,14)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-940224998,Descent2e,3,ROUND_OVER,59,7,3,31,,"(9,5)","(1,15)",,,,"(7,15)",,,,"(5,11)","(4,6)","(4,14)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-940224998,Descent2e,4,ROUND_OVER,84,7,3,31,,"(9,6)","(1,15)",,,,"(9,14)",,,,"(5,11)","(4,6)","(4,14)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
170779156,Descent2e,0,ROUND_OVER,17,7,3,32,,"(10,6)","(1,16)",,,,"(6,15)",,,,"(3,9)","(4,6)","(4,7)","(11,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
170779156,Descent2e,1,ROUND_OVER,25,7,3,32,,"(10,6)","(1,16)",,,,"(6,15)",,,,"(3,9)","(4,6)","(4,7)","(11,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
170779156,Descent2e,2,ROUND_OVER,36,7,3,32,,"(10,6)","(1,16)",,,,"(6,15)",,,,"(3,9)","(4,6)","(5,15)","(11,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
170779156,Descent2e,3,ROUND_OVER,52,7,3,32,,"(10,6)","(1,16)",,,,"(5,14)",,,,"(3,9)","(4,6)","(5,15)","(11,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
170779156,Descent2e,4,ROUND_OVER,65,7,3,32,,"(10,6)","(1,16)",,,,"(6,15)",,,,"(3,9)","(4,6)","(5,15)","(11,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
170779156,Descent2e,5,ROUND_OVER,92,7,3,32,,"(10,6)","(1,16)",,,,"(6,15)",,,,"(3,9)","(4,6)","(5,15)","(11,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-644495687,Descent2e,0,ROUND_OVER,22,7,3,33,,"(8,2)","(1,15)",,,,"(6,16)",,,,"(3,7)","(8,12)","(5,7)","(7,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-644495687,Descent2e,1,ROUND_OVER,34,7,3,33,,"(8,2)","(1,15)",,,,"(6,16)",,,,"(3,7)","(8,12)","(5,14)","(7,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-644495687,Descent2e,2,ROUND_OVER,47,7,3,33,,"(8,2)","(2,16)",,,,"(10,12)",,,,"(3,7)","(8,12)","(5,14)","(7,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-644495687,Descent2e,3,ROUND_OVER,57,7,3,33,,"(8,2)","(2,16)",,,,"(10,11)",,,,"(3,7)","(8,12)","(5,14)","(7,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-644495687,Descent2e,4,ROUND_OVER,77,7,3,33,,"(4,4)","(2,16)",,,,"(7,7)",,,,"(3,7)","(8,12)","(5,14)","(5,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
503021343,Descent2e,0,ROUND_OVER,18,7,3,34,,"(6,4)","(2,16)",,,,"(2,15)",,,,"(2,7)","(5,4)","(4,12)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
503021343,Descent2e,1,ROUND_OVER,35,7,3,34,,"(6,4)","(2,16)",,,,"(2,15)",,,,"(4,10)","(4,7)","(3,15)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
503021343,Descent2e,2,ROUND_OVER,53,7,3,34,,"(6,4)","(2,16)",,,,"(2,15)",,,,"(4,14)","(4,11)","(3,15)","(8,7)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
503021343,Descent2e,3,ROUND_OVER,79,6,3,34,,"(6,4)","(2,16)",,,,"(4,14)",,,,"(3,14)","(9,2)","(5,14)","(8,7)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
503021343,Descent2e,4,ROUND_OVER,102,7,3,34,,"(8,6)","(2,16)",,,,"(5,12)",,,,"(3,14)","(9,2)","(5,14)","(8,10)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1768275986,Descent2e,0,ROUND_OVER,30,7,3,35,,"(7,4)","(4,17)",,,,"(2,15)",,,,"(4,14)","(4,8)","(3,7)","(6,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1768275986,Descent2e,1,ROUND_OVER,44,7,3,35,,"(7,4)","(4,17)",,,,"(3,14)",,,,"(4,14)","(5,11)","(3,7)","(6,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1768275986,Descent2e,2,ROUND_OVER,64,6,3,35,,"(6,4)","(4,17)",,,,"(3,14)",,,,"(6,16)","(9,7)","(5,10)","(6,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1768275986,Descent2e,3,ROUND_OVER,92,7,3,35,,"(4,1)","(4,17)",,,,"(5,14)",,,,"(6,16)","(7,16)","(5,15)","(6,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1369972123,Descent2e,0,ROUND_OVER,21,7,3,36,,"(7,2)","(4,17)",,,,"(9,13)",,,,"(4,3)","(4,7)","(4,14)","(9,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1369972123,Descent2e,1,ROUND_OVER,32,7,3,36,,"(7,2)","(4,17)",,,,"(9,13)",,,,"(5,7)","(4,7)","(4,14)","(9,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1369972123,Descent2e,2,ROUND_OVER,39,7,3,36,,"(7,2)","(4,17)",,,,"(9,13)",,,,"(5,7)","(4,7)","(4,14)","(9,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1369972123,Descent2e,3,ROUND_OVER,60,7,3,36,,"(7,2)","(4,17)",,,,"(9,13)",,,,"(5,7)","(4,7)","(4,14)","(9,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-361734871,Descent2e,0,ROUND_OVER,28,7,3,37,,"(10,6)","(1,15)",,,,"(4,9)",,,,"(4,8)","(5,14)","(2,7)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-361734871,Descent2e,1,ROUND_OVER,42,7,3,37,,"(10,6)","(1,15)",,,,"(5,8)",,,,"(4,8)","(5,14)","(2,7)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-361734871,Descent2e,2,ROUND_OVER,61,7,3,37,,"(10,6)","(1,15)",,,,"(5,6)",,,,"(4,8)","(5,14)","(2,7)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-361734871,Descent2e,3,ROUND_OVER,88,7,3,37,,"(6,5)","(1,15)",,,,"(3,7)",,,,"(4,8)","(5,14)","(2,7)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,0,ROUND_OVER,26,7,3,38,,"(10,4)","(2,16)",,,,"(2,15)",,,,"(5,6)","(5,7)","(5,14)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,1,ROUND_OVER,41,7,3,38,,"(10,4)","(2,16)",,,,"(4,15)",,,,"(5,6)","(5,7)","(5,14)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,2,ROUND_OVER,60,6,3,38,,"(10,4)","(2,16)",,,,"(4,15)",,,,"(5,8)","(5,7)","(6,3)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,3,ROUND_OVER,79,7,3,38,,"(10,4)","(2,16)",,,,"(4,15)",,,,"(5,8)","(5,7)","(6,3)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,4,ROUND_OVER,88,7,3,38,,"(10,4)","(2,16)",,,,"(4,15)",,,,"(5,8)","(5,7)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,5,ROUND_OVER,95,7,3,38,,"(10,4)","(2,16)",,,,"(4,15)",,,,"(5,8)","(5,7)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,6,ROUND_OVER,111,7,3,38,,"(10,4)","(2,16)",,,,"(4,15)",,,,"(5,8)","(5,14)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,7,ROUND_OVER,126,6,3,38,,"(10,4)","(2,16)",,,,"(4,15)",,,,"(6,14)","(6,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,8,ROUND_OVER,142,6,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,9,ROUND_OVER,150,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,10,ROUND_OVER,158,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,11,ROUND_OVER,167,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,12,ROUND_OVER,176,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,13,ROUND_OVER,186,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,14,ROUND_OVER,195,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,15,ROUND_OVER,204,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,16,ROUND_OVER,213,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,17,ROUND_OVER,223,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,18,ROUND_OVER,235,7,3,38,,"(10,4)","(2,16)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1529251068,Descent2e,19,ROUND_OVER,268,7,3,38,,"(10,4)","(4,14)",,,,"(7,14)",,,,"(6,3)","(7,3)","(7,4)","(11,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,0,ROUND_OVER,20,7,3,39,,"(9,3)","(1,16)",,,,"(5,16)",,,,"(4,7)","(3,9)","(5,7)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,1,ROUND_OVER,34,7,3,39,,"(9,3)","(1,16)",,,,"(6,16)",,,,"(4,7)","(3,9)","(5,14)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,2,ROUND_OVER,54,6,3,39,,"(9,3)","(1,16)",,,,"(5,15)",,,,"(4,10)","(3,16)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,3,ROUND_OVER,76,6,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(5,14)","(11,6)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,4,ROUND_OVER,100,6,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(11,6)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,5,ROUND_OVER,111,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(10,7)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,6,ROUND_OVER,123,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(10,7)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,7,ROUND_OVER,133,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(10,7)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,8,ROUND_OVER,142,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(10,7)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,9,ROUND_OVER,151,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(10,7)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,10,ROUND_OVER,163,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(10,7)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,11,ROUND_OVER,174,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,12,ROUND_OVER,183,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,13,ROUND_OVER,192,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,14,ROUND_OVER,200,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,15,ROUND_OVER,209,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,16,ROUND_OVER,218,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,17,ROUND_OVER,227,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,18,ROUND_OVER,244,7,3,39,,"(9,3)","(1,16)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-647388615,Descent2e,19,ROUND_OVER,269,7,3,39,,"(9,3)","(3,14)",,,,"(4,15)",,,,"(9,9)","(9,8)","(7,4)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1462871322,Descent2e,0,ROUND_OVER,13,7,3,40,,"(9,6)","(2,16)",,,,"(3,15)",,,,"(3,7)","(5,7)","(2,7)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1462871322,Descent2e,1,ROUND_OVER,36,7,3,40,,"(9,6)","(1,15)",,,,"(3,15)",,,,"(4,15)","(5,7)","(5,10)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1462871322,Descent2e,2,ROUND_OVER,62,7,3,40,,"(9,6)","(6,15)",,,,"(3,11)",,,,"(4,15)","(5,7)","(5,10)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1462871322,Descent2e,3,ROUND_OVER,82,7,3,40,,"(9,6)","(6,15)",,,,"(4,8)",,,,"(4,15)","(5,7)","(5,10)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1462871322,Descent2e,4,ROUND_OVER,106,7,3,40,,"(9,9)","(6,15)",,,,"(4,6)",,,,"(4,15)","(5,7)","(5,10)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
