GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),WinnerType(WinnerType),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3),Winner(PlayerIdx)
1988733455,Descent2e,5,GAME_OVER,91,0,4,40,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,3)","(2,15)",,"(7,4)","(5,15)","(2,16)",,"(5,12)",,"(5,7)","(3,5)","(6,15)","(10,5)",8,4,7,2,2,8,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1146669230,Descent2e,5,GAME_OVER,114,3,4,41,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,3)","(1,15)",,"(10,3)","(4,12)","(3,15)",,"(10,7)",,"(6,16)","(5,14)","(4,5)","(11,5)",10,4,7,2,2,12,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
700752511,Descent2e,5,GAME_OVER,92,0,4,42,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,2)","(2,15)",,"(8,8)","(3,10)","(1,15)",,"(5,5)",,"(3,9)","(4,7)","(4,16)","(9,5)",5,4,7,1,2,10,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1506964002,Descent2e,4,GAME_OVER,81,3,4,43,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,3)","(3,15)",,"(6,3)","(3,12)","(1,16)",,"(11,6)",,"(4,6)","(4,16)","(5,6)","(8,6)",10,4,7,2,2,8,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1627911882,Descent2e,7,GAME_OVER,144,3,4,44,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,5)","(1,16)",,"(10,3)","(8,13)","(3,15)",,"(3,8)",,"(3,6)","(4,7)","(4,17)","(11,5)",10,4,7,2,2,6,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1722747047,Descent2e,4,GAME_OVER,84,1,4,45,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,6)","(1,15)",,"(5,5)","(10,11)","(2,15)",,"(4,6)",,"(3,5)","(4,16)","(3,7)","(7,3)",8,4,7,2,2,10,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-933116486,Descent2e,4,GAME_OVER,85,0,4,46,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,6)","(1,16)",,"(6,5)","(5,13)","(1,15)",,"(6,15)",,"(5,6)","(4,14)","(7,11)","(6,3)",8,4,7,2,2,10,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-968323800,Descent2e,4,GAME_OVER,88,0,4,47,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,2)","(2,15)",,"(9,4)","(4,13)","(1,16)",,"(5,4)",,"(4,7)","(4,14)","(3,6)","(8,6)",10,4,7,2,2,10,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
83430792,Descent2e,4,GAME_OVER,84,0,4,48,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(7,4)","(1,16)",,"(11,6)","(7,10)","(1,15)",,"(2,6)",,"(4,15)","(3,7)","(5,6)","(11,4)",12,4,7,2,2,10,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
379763279,Descent2e,5,GAME_OVER,112,0,4,49,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,2)","(1,16)",,"(4,4)","(9,14)","(2,15)",,"(8,14)",,"(5,14)","(4,14)","(5,9)","(11,6)",8,4,7,2,1,10,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-189775047,Descent2e,5,GAME_OVER,115,0,4,50,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,2)","(3,17)",,"(10,3)","(8,14)","(1,16)",,"(2,6)",,"(5,8)","(3,7)","(5,14)","(9,3)",10,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1670167081,Descent2e,5,GAME_OVER,125,3,4,51,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,3)","(1,16)",,"(8,3)","(5,9)","(1,15)",,"(9,6)",,"(3,11)","(5,7)","(5,16)","(10,6)",12,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1673858813,Descent2e,5,GAME_OVER,104,0,4,52,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(11,5)","(1,15)",,"(7,3)","(10,16)","(2,16)",,"(3,6)",,"(4,12)","(4,11)","(3,15)","(10,5)",8,4,7,2,2,10,,2,,9,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-620912172,Descent2e,4,GAME_OVER,72,0,4,53,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,6)","(2,15)",,"(10,3)","(6,16)","(1,15)",,"(4,7)",,"(5,7)","(2,5)","(4,14)","(7,4)",8,4,7,2,2,10,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1157110601,Descent2e,5,GAME_OVER,112,0,4,54,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,2)","(1,15)",,"(8,6)","(4,8)","(2,15)",,"(5,6)",,"(4,15)","(3,12)","(5,13)","(9,6)",14,4,7,2,2,10,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
469411154,Descent2e,4,GAME_OVER,78,0,4,55,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,2)","(5,16)",,"(6,2)","(6,14)","(2,16)",,"(5,14)",,"(3,8)","(4,8)","(3,14)","(10,3)",8,4,7,2,2,14,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1034279610,Descent2e,6,GAME_OVER,142,0,4,56,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,4)","(1,16)",,"(10,5)","(5,16)","(1,16)",,"(6,2)",,"(4,15)","(4,5)","(4,17)","(8,2)",10,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1774101494,Descent2e,7,GAME_OVER,152,0,4,57,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(2,6)","(2,16)",,"(8,4)","(3,8)","(3,16)",,"(3,7)",,"(2,7)","(3,14)","(9,3)","(8,2)",14,4,7,2,2,7,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
783867599,Descent2e,5,GAME_OVER,98,0,4,58,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,5)","(1,16)",,"(10,3)","(6,17)","(6,15)",,"(5,10)",,"(5,6)","(4,7)","(3,14)","(9,3)",8,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1640918021,Descent2e,5,GAME_OVER,119,0,4,59,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,6)","(1,16)",,"(8,3)","(5,15)","(2,16)",,"(3,7)",,"(5,6)","(5,14)","(4,6)","(9,6)",12,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1678493404,Descent2e,5,GAME_OVER,109,0,4,60,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,3)","(5,13)",,"(11,5)","(5,8)","(3,16)",,"(6,15)",,"(5,6)","(2,7)","(3,8)","(7,3)",8,4,7,2,2,12,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1415472902,Descent2e,5,GAME_OVER,133,0,4,61,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,3)","(2,16)",,"(9,7)","(5,10)","(5,16)",,"(3,7)",,"(3,17)","(5,8)","(4,7)","(10,6)",10,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1703327422,Descent2e,4,GAME_OVER,83,0,4,62,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,6)","(1,16)",,"(8,2)","(9,15)","(1,15)",,"(5,7)",,"(4,11)","(6,14)","(3,7)","(10,6)",8,4,7,2,2,10,,2,,14,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
685957540,Descent2e,6,GAME_OVER,162,3,4,63,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,5)","(4,14)",,"(10,5)","(4,15)","(3,16)",,"(10,6)",,"(5,11)","(9,2)","(4,17)","(6,2)",8,1,7,2,2,3,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1425051607,Descent2e,5,GAME_OVER,98,0,4,64,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,2)","(1,16)",,"(6,3)","(5,13)","(1,16)",,"(2,7)",,"(5,14)","(4,6)","(3,7)","(10,3)",12,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1689921933,Descent2e,6,GAME_OVER,127,0,4,65,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(11,5)","(1,15)",,"(7,4)","(3,7)","(1,16)",,"(5,7)",,"(4,17)","(4,10)","(4,7)","(8,2)",8,4,7,2,2,10,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1606762606,Descent2e,20,GAME_OVER,386,0,4,66,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,timeout,"(9,3)","(4,11)",,"(6,3)","(4,15)","(1,16)",,"(10,7)",,"(6,2)","(8,2)","(5,10)","(10,6)",2,4,3,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,-1
-225376959,Descent2e,6,GAME_OVER,140,3,4,67,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,4)","(1,16)",,"(8,4)","(5,16)","(2,15)",,"(9,10)",,"(3,15)","(6,14)","(5,14)","(11,4)",10,1,7,2,2,12,,2,,5,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1702859030,Descent2e,5,GAME_OVER,127,4,4,68,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,6)","(2,16)",,"(8,2)","(3,12)","(1,16)",,"(10,4)",,"(4,11)","(4,7)","(4,14)","(9,3)",12,2,7,2,2,8,,2,,14,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-588199003,Descent2e,5,GAME_OVER,98,0,4,69,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,3)","(2,15)",,"(9,6)","(7,14)","(2,16)",,"(4,5)",,"(4,13)","(5,15)","(4,8)","(10,3)",12,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1187448657,Descent2e,5,GAME_OVER,114,0,4,70,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(7,2)","(2,15)",,"(11,4)","(5,8)","(3,16)",,"(5,7)",,"(4,8)","(2,7)","(3,14)","(10,4)",4,4,7,2,2,12,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1908777951,Descent2e,6,GAME_OVER,147,0,4,71,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,5)","(2,16)",,"(7,3)","(7,15)","(3,16)",,"(3,8)",,"(3,10)","(3,9)","(3,14)","(8,2)",8,4,7,2,2,10,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-19063564,Descent2e,7,GAME_OVER,177,3,4,72,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,3)","(3,17)",,"(10,4)","(4,17)","(6,17)",,"(4,8)",,"(5,7)","(4,11)","(5,16)","(7,2)",8,4,7,2,2,10,,2,,14,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-464392183,Descent2e,6,GAME_OVER,106,0,4,73,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,5)","(1,15)",,"(6,4)","(6,15)","(5,17)",,"(4,14)",,"(4,8)","(4,7)","(5,6)","(9,3)",10,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-919846969,Descent2e,8,GAME_OVER,169,3,4,74,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,5)","(1,16)",,"(9,4)","(8,16)","(6,16)",,"(2,6)",,"(2,7)","(4,8)","(3,14)","(4,2)",8,4,7,2,2,14,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-2107764011,Descent2e,4,GAME_OVER,73,0,4,75,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,6)","(2,16)",,"(11,4)","(4,13)","(2,15)",,"(5,6)",,"(4,6)","(2,7)","(3,14)","(6,3)",10,4,7,2,2,14,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1049473689,Descent2e,4,GAME_OVER,95,0,4,76,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,5)","(5,16)",,"(8,8)","(7,15)","(1,15)",,"(3,5)",,"(3,10)","(6,15)","(2,6)","(5,3)",8,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1439313004,Descent2e,7,GAME_OVER,140,0,4,77,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,5)","(2,16)",,"(10,5)","(8,8)","(1,16)",,"(4,6)",,"(5,7)","(5,12)","(4,15)","(11,6)",14,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
255801388,Descent2e,4,GAME_OVER,86,0,4,78,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,2)","(4,16)",,"(8,2)","(10,11)","(1,16)",,"(3,5)",,"(5,15)","(2,4)","(3,8)","(7,3)",8,4,7,2,2,10,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-790542024,Descent2e,5,GAME_OVER,95,1,4,79,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,3)","(1,16)",,"(10,6)","(6,14)","(2,16)",,"(5,9)",,"(2,5)","(4,7)","(4,15)","(6,2)",14,4,7,2,2,12,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1632740047,Descent2e,6,GAME_OVER,135,0,4,80,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,4)","(1,15)",,"(11,7)","(6,16)","(3,17)",,"(5,16)",,"(5,8)","(5,7)","(5,13)","(2,4)",12,1,7,2,2,14,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
743913869,Descent2e,4,GAME_OVER,78,0,4,81,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,2)","(2,15)",,"(9,6)","(4,17)","(3,17)",,"(4,7)",,"(5,7)","(5,14)","(2,7)","(7,3)",10,4,7,2,2,8,,2,,14,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-158315121,Descent2e,5,GAME_OVER,118,0,4,82,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,4)","(7,17)",,"(7,4)","(5,13)","(6,17)",,"(4,8)",,"(5,8)","(3,8)","(5,14)","(6,4)",8,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1270805651,Descent2e,4,GAME_OVER,69,0,4,83,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(11,5)","(1,15)",,"(7,3)","(6,15)","(2,15)",,"(2,6)",,"(2,5)","(2,7)","(4,16)","(8,2)",8,4,7,2,2,10,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
732526831,Descent2e,5,GAME_OVER,96,3,4,84,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,4)","(1,15)",,"(11,4)","(5,17)","(3,16)",,"(7,2)",,"(6,16)","(3,7)","(5,6)","(9,2)",14,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-155048468,Descent2e,5,GAME_OVER,86,0,4,85,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,6)","(1,16)",,"(11,6)","(6,15)","(1,15)",,"(4,8)",,"(3,17)","(3,7)","(5,6)","(10,5)",10,4,7,2,2,10,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-432560100,Descent2e,5,GAME_OVER,132,0,4,86,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,3)","(3,17)",,"(8,8)","(2,6)","(8,16)",,"(4,7)",,"(4,8)","(5,6)","(4,14)","(7,3)",14,2,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
