GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master)
1277076695,Descent2e,0,ABOUT_TO_START,0,0,4,87,"(11,5)","(2,15)",,"(9,2)","(1,16)","(1,15)",,"(3,5)",,"(5,2)","(5,7)","(2,7)","(9,6)"
-2005341752,Descent2e,0,ABOUT_TO_START,0,0,4,88,"(10,4)","(1,16)",,"(11,5)","(1,15)","(2,15)",,"(2,6)",,"(4,6)","(5,4)","(3,6)","(7,4)"
-1211112216,Descent2e,0,ABOUT_TO_START,0,0,4,89,"(7,3)","(2,15)",,"(8,6)","(1,15)","(1,16)",,"(2,5)",,"(3,4)","(3,3)","(3,5)","(10,4)"
-1796206592,Descent2e,0,ABOUT_TO_START,0,0,4,90,"(10,5)","(2,16)",,"(6,5)","(2,15)","(1,16)",,"(3,5)",,"(5,5)","(2,5)","(2,3)","(11,5)"
652297104,Descent2e,0,ABOUT_TO_START,0,0,4,91,"(11,5)","(1,15)",,"(10,4)","(2,15)","(2,16)",,"(5,6)",,"(3,2)","(4,4)","(4,5)","(6,3)"
-1817228092,Descent2e,0,ABOUT_TO_START,0,0,4,92,"(9,6)","(1,16)",,"(6,5)","(2,15)","(1,15)",,"(5,4)",,"(2,3)","(4,4)","(4,7)","(7,2)"
-1308411128,Descent2e,0,ABOUT_TO_START,0,0,4,93,"(8,2)","(1,16)",,"(10,6)","(1,15)","(2,15)",,"(2,7)",,"(4,6)","(3,4)","(4,5)","(6,4)"
-1167325909,Descent2e,0,ABOUT_TO_START,0,0,4,94,"(6,2)","(2,15)",,"(9,6)","(1,16)","(2,16)",,"(4,6)",,"(5,3)","(2,2)","(3,2)","(8,2)"
31869529,Descent2e,0,ABOUT_TO_START,0,0,4,95,"(9,2)","(2,16)",,"(11,6)","(1,16)","(2,15)",,"(3,4)",,"(2,4)","(4,5)","(2,5)","(10,3)"
1654391629,Descent2e,0,ABOUT_TO_START,0,0,4,96,"(9,4)","(2,16)",,"(6,5)","(1,15)","(1,16)",,"(4,2)",,"(2,6)","(3,7)","(5,4)","(10,5)"
-1868522600,Descent2e,0,ABOUT_TO_START,0,0,4,97,"(9,6)","(2,15)",,"(10,3)","(1,16)","(2,16)",,"(3,3)",,"(2,7)","(5,3)","(2,5)","(8,6)"
-1686237354,Descent2e,0,ABOUT_TO_START,0,0,4,98,"(11,4)","(2,16)",,"(9,5)","(1,16)","(1,15)",,"(2,5)",,"(4,3)","(3,3)","(2,2)","(7,3)"
-188126062,Descent2e,0,ABOUT_TO_START,0,0,4,99,"(10,5)","(1,15)",,"(11,5)","(2,15)","(1,16)",,"(5,6)",,"(2,4)","(5,7)","(4,5)","(9,3)"
-451448212,Descent2e,0,ABOUT_TO_START,0,0,4,100,"(6,5)","(1,16)",,"(11,4)","(2,15)","(2,16)",,"(2,6)",,"(5,6)","(3,6)","(2,4)","(10,5)"
1905904503,Descent2e,0,ABOUT_TO_START,0,0,4,101,"(8,2)","(1,16)",,"(9,3)","(1,15)","(2,15)",,"(3,4)",,"(3,5)","(2,7)","(3,3)","(8,6)"
